usage_date,item_code,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-06-03,RM-049,"Coarse Rock Salt",22.34,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-03,RM-050,"Iodized Salt",14.23,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-03,RM-051,"Dried Bay Leaves (Laurel)",2.07,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-03,RM-052,"Dried Red Chili Flakes",4.66,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-03,RM-053,"Garlic Powder",7.29,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-03,RM-054,"Ground Black Pepper",5.39,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-03,RM-055,"White Pepper Powder",4.09,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-03,RM-056,"Whole Black Peppercorns",6.93,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-03,RM-057,"Muscovado Brown Sugar",33.54,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-03,RM-058,"Panutsa Cane Sugar",20.33,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-03,RM-059,"Refined White Sugar",62.02,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-04,RM-001,"Food Grade Sunset Yellow / Orange Dye",14.3,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-04,RM-002,"Baking Powder",14.32,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-04,RM-003,"Cream of Tartar",3.42,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-04,RM-004,"Instant Dry Yeast",19.25,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-04,RM-005,"Cane Vinegar",21.79,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-04,RM-006,"Soy Sauce",25.01,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-04,RM-007,"Condensed Milk",31.49,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-04,RM-008,"Evaporated Milk",32.01,L,"Commercial Food Processing","Ube Halaya Processing"
2026-06-04,RM-009,"Powdered Milk",24.57,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-04,RM-010,"Fresh Whole Egg Whites",21.01,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-04,RM-011,"Fresh Whole Eggs",53.48,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-04,RM-012,"All-Vegetable Shortening",34.24,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-04,RM-013,"Baking Shortening",31.11,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-04,RM-014,"Salted Creamery Butter",35.11,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-04,RM-015,"Seedless Raisins",8.98,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-04,RM-016,"Vanilla Extract",3.51,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-04,RM-017,"All-Purpose Wheat Flour",66.11,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-04,RM-018,"Cornstarch",17.66,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-04,RM-019,"Glutinous Rice (Malagkit for Pinipig)",50.23,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-04,RM-020,"Hard Wheat Bread Flour",99.59,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-04,RM-021,"Purified Water",116.85,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-04,RM-022,"Cleaned Chicken Crop (Butse)",24.38,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-04,RM-023,"Pork Skin with Back Fat",65.62,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-04,RM-024,"Raw Shelled Peanuts",51.66,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-04,RM-025,"Toasted Sesame Seeds",6.18,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-04,RM-026,"Palm Cooking Oil",67.22,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-04,RM-027,"Pure Pork Lard",39.76,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-04,RM-028,"Refined Peanut Oil",17.64,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-04,RM-029,"Fresh Carrots",15.36,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-04,RM-030,"Fresh Cassava Tubers",38.56,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-04,RM-031,"Fresh Garlic",15.65,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-04,RM-032,"Fresh Ginger",8.87,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-04,RM-033,"Fresh Grated Coconut Meat",30.73,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-04,RM-034,"Fresh Mature Coconut Meat",34.53,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-04,RM-035,"Fresh Purple Yam Tubers",23.7,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-04,RM-036,"Fresh Sweet Potato",22.2,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-04,RM-037,"Green Raw Papaya",18.95,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-04,RM-038,"Pandan Leaves",3.19,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-04,RM-039,"Red Bell Peppers",8.19,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-04,RM-040,"Red Chili Peppers (Siling Labuyo)",5.12,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-04,RM-041,"Red Onions",20.69,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-04,RM-042,"Unripe Green Saba Bananas",84.51,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-04,RM-043,"Fresh Acetes Shrimp (Alamang)",27.91,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-04,RM-044,"Fresh Bangus (Milkfish) Skin",26.84,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-04,RM-045,"Fresh Chiton Mollusk (Kibit)",58.1,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-04,RM-046,"Fresh Kabasi Fish",22.14,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-04,RM-047,"Fresh Sapsap Fish",21.68,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-04,RM-048,"Cheese Seasoning Powder",8.21,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-04,RM-049,"Coarse Rock Salt",22.42,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-04,RM-050,"Iodized Salt",13.82,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-04,RM-051,"Dried Bay Leaves (Laurel)",2.2,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-04,RM-052,"Dried Red Chili Flakes",5.08,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-04,RM-053,"Garlic Powder",7.79,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-04,RM-054,"Ground Black Pepper",5.6,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-04,RM-055,"White Pepper Powder",4.32,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-04,RM-056,"Whole Black Peppercorns",7.41,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-04,RM-057,"Muscovado Brown Sugar",37.86,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-04,RM-058,"Panutsa Cane Sugar",22.63,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-04,RM-059,"Refined White Sugar",63.91,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-05,RM-001,"Food Grade Sunset Yellow / Orange Dye",17.29,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-05,RM-002,"Baking Powder",15.61,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-05,RM-003,"Cream of Tartar",4.86,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-05,RM-004,"Instant Dry Yeast",22.72,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-05,RM-005,"Cane Vinegar",29.33,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-05,RM-006,"Soy Sauce",29.61,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-05,RM-007,"Condensed Milk",40.58,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-05,RM-008,"Evaporated Milk",45.23,L,"Commercial Food Processing","Ube Halaya Processing"
2026-06-05,RM-009,"Powdered Milk",33.07,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-05,RM-010,"Fresh Whole Egg Whites",28.15,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-05,RM-011,"Fresh Whole Eggs",68.46,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-05,RM-012,"All-Vegetable Shortening",45.12,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-05,RM-013,"Baking Shortening",38.46,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-05,RM-014,"Salted Creamery Butter",47.72,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-05,RM-015,"Seedless Raisins",12.35,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-05,RM-016,"Vanilla Extract",4.78,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-05,RM-017,"All-Purpose Wheat Flour",72.32,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-05,RM-018,"Cornstarch",22.01,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-05,RM-019,"Glutinous Rice (Malagkit for Pinipig)",61.97,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-05,RM-020,"Hard Wheat Bread Flour",116.81,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-05,RM-021,"Purified Water",128.14,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-05,RM-022,"Cleaned Chicken Crop (Butse)",33.79,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-05,RM-023,"Pork Skin with Back Fat",80.93,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-05,RM-024,"Raw Shelled Peanuts",68.25,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-05,RM-025,"Toasted Sesame Seeds",7.41,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-05,RM-026,"Palm Cooking Oil",92.75,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-05,RM-027,"Pure Pork Lard",46.46,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-05,RM-028,"Refined Peanut Oil",21.02,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-05,RM-029,"Fresh Carrots",21.02,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-05,RM-030,"Fresh Cassava Tubers",51.26,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-05,RM-031,"Fresh Garlic",17.34,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-05,RM-032,"Fresh Ginger",11.48,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-05,RM-033,"Fresh Grated Coconut Meat",46.11,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-05,RM-034,"Fresh Mature Coconut Meat",39.95,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-05,RM-035,"Fresh Purple Yam Tubers",27.1,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-05,RM-036,"Fresh Sweet Potato",29.91,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-05,RM-037,"Green Raw Papaya",26.69,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-05,RM-038,"Pandan Leaves",4.46,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-05,RM-039,"Red Bell Peppers",10.39,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-05,RM-040,"Red Chili Peppers (Siling Labuyo)",7.28,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-05,RM-041,"Red Onions",23.59,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-05,RM-042,"Unripe Green Saba Bananas",94.06,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-05,RM-043,"Fresh Acetes Shrimp (Alamang)",31.11,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-05,RM-044,"Fresh Bangus (Milkfish) Skin",32.99,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-05,RM-045,"Fresh Chiton Mollusk (Kibit)",71.7,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-05,RM-046,"Fresh Kabasi Fish",31.16,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-05,RM-047,"Fresh Sapsap Fish",26.63,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-05,RM-048,"Cheese Seasoning Powder",10.12,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-05,RM-049,"Coarse Rock Salt",29.26,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-05,RM-050,"Iodized Salt",17.27,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-05,RM-051,"Dried Bay Leaves (Laurel)",3.29,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-05,RM-052,"Dried Red Chili Flakes",7.09,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-05,RM-053,"Garlic Powder",9.25,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-05,RM-054,"Ground Black Pepper",6.52,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-05,RM-055,"White Pepper Powder",4.9,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-05,RM-056,"Whole Black Peppercorns",9.16,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-05,RM-057,"Muscovado Brown Sugar",45.17,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-05,RM-058,"Panutsa Cane Sugar",28.08,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-05,RM-059,"Refined White Sugar",92.72,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-06,RM-001,"Food Grade Sunset Yellow / Orange Dye",18.14,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-06,RM-002,"Baking Powder",17.53,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-06,RM-003,"Cream of Tartar",5.26,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-06,RM-004,"Instant Dry Yeast",24.97,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-06,RM-005,"Cane Vinegar",28.52,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-06,RM-006,"Soy Sauce",30.81,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-06,RM-007,"Condensed Milk",44.47,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-06,RM-008,"Evaporated Milk",48.83,L,"Commercial Food Processing","Ube Halaya Processing"
2026-06-06,RM-009,"Powdered Milk",33.72,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-06,RM-010,"Fresh Whole Egg Whites",30.75,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-06,RM-011,"Fresh Whole Eggs",75.55,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-06,RM-012,"All-Vegetable Shortening",45.9,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-06,RM-013,"Baking Shortening",41.83,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-06,RM-014,"Salted Creamery Butter",51.3,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-06,RM-015,"Seedless Raisins",13.97,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-06,RM-016,"Vanilla Extract",4.6,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-06,RM-017,"All-Purpose Wheat Flour",92.42,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-06,RM-018,"Cornstarch",28.29,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-06,RM-019,"Glutinous Rice (Malagkit for Pinipig)",63.22,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-06,RM-020,"Hard Wheat Bread Flour",108.23,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-06,RM-021,"Purified Water",139.77,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-06,RM-022,"Cleaned Chicken Crop (Butse)",40.01,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-06,RM-023,"Pork Skin with Back Fat",96.37,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-06,RM-024,"Raw Shelled Peanuts",61.56,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-06,RM-025,"Toasted Sesame Seeds",8.23,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-06,RM-026,"Palm Cooking Oil",96.75,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-06,RM-027,"Pure Pork Lard",49.63,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-06,RM-028,"Refined Peanut Oil",22.34,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-06,RM-029,"Fresh Carrots",21.06,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-06,RM-030,"Fresh Cassava Tubers",57.77,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-06,RM-031,"Fresh Garlic",16.75,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-06,RM-032,"Fresh Ginger",11.14,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-06,RM-033,"Fresh Grated Coconut Meat",48.87,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-06,RM-034,"Fresh Mature Coconut Meat",41.37,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-06,RM-035,"Fresh Purple Yam Tubers",27.25,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-06,RM-036,"Fresh Sweet Potato",35.19,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-06,RM-037,"Green Raw Papaya",31.22,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-06-06,RM-038,"Pandan Leaves",4.15,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-06-06,RM-039,"Red Bell Peppers",10.11,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-06-06,RM-040,"Red Chili Peppers (Siling Labuyo)",7.17,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-06-06,RM-041,"Red Onions",25.2,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-06-06,RM-042,"Unripe Green Saba Bananas",101.56,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-06-06,RM-043,"Fresh Acetes Shrimp (Alamang)",35.8,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-06-06,RM-044,"Fresh Bangus (Milkfish) Skin",35.7,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-06-06,RM-045,"Fresh Chiton Mollusk (Kibit)",78.12,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-06-06,RM-046,"Fresh Kabasi Fish",29.34,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-06-06,RM-047,"Fresh Sapsap Fish",28.87,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-06-06,RM-048,"Cheese Seasoning Powder",10.89,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-06-06,RM-049,"Coarse Rock Salt",29.6,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
