usage_date,item_code,material_name,consumed_quantity,unit,activity_type,finished_product_name,recorded_by,notes
2026-07-25,RM-034,"Fresh Mature Coconut Meat",50.65,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1413)"
2026-07-26,RM-034,"Fresh Mature Coconut Meat",69.62,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1415)"
2026-07-27,RM-034,"Fresh Mature Coconut Meat",38.15,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1417)"
2026-07-28,RM-034,"Fresh Mature Coconut Meat",45.09,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1419)"
2026-07-29,RM-034,"Fresh Mature Coconut Meat",43.76,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1421)"
2026-07-30,RM-034,"Fresh Mature Coconut Meat",44.32,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1423)"
2026-07-31,RM-034,"Fresh Mature Coconut Meat",52.19,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1425)"
2026-08-01,RM-034,"Fresh Mature Coconut Meat",60.28,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1427)"
2026-08-02,RM-034,"Fresh Mature Coconut Meat",72.58,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1429)"
2026-08-03,RM-034,"Fresh Mature Coconut Meat",37.06,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1431)"
2026-08-04,RM-034,"Fresh Mature Coconut Meat",53.92,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1433)"
2026-08-05,RM-034,"Fresh Mature Coconut Meat",44.54,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1435)"
2026-08-06,RM-034,"Fresh Mature Coconut Meat",44.87,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1437)"
2026-08-07,RM-034,"Fresh Mature Coconut Meat",62.38,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1439)"
2026-08-08,RM-034,"Fresh Mature Coconut Meat",57.98,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1441)"
2026-08-09,RM-034,"Fresh Mature Coconut Meat",69.67,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1443)"
2026-08-10,RM-034,"Fresh Mature Coconut Meat",41.89,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1445)"
2026-08-11,RM-034,"Fresh Mature Coconut Meat",49.35,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1447)"
2026-08-12,RM-034,"Fresh Mature Coconut Meat",44.64,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1449)"
2026-08-13,RM-034,"Fresh Mature Coconut Meat",49.4,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1451)"
2026-08-14,RM-034,"Fresh Mature Coconut Meat",55.95,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1453)"
2026-08-15,RM-034,"Fresh Mature Coconut Meat",59.76,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1455)"
2026-08-16,RM-034,"Fresh Mature Coconut Meat",77.31,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1457)"
2026-08-17,RM-034,"Fresh Mature Coconut Meat",36.62,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1459)"
2026-08-18,RM-034,"Fresh Mature Coconut Meat",52.66,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1461)"
2026-08-19,RM-034,"Fresh Mature Coconut Meat",46.35,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1463)"
2026-08-20,RM-034,"Fresh Mature Coconut Meat",44.2,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1465)"
2026-08-21,RM-034,"Fresh Mature Coconut Meat",60.95,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1467)"
2026-08-22,RM-034,"Fresh Mature Coconut Meat",59.4,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1469)"
2026-08-23,RM-034,"Fresh Mature Coconut Meat",69.66,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1471)"
2026-08-24,RM-034,"Fresh Mature Coconut Meat",41.44,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1473)"
2026-08-25,RM-034,"Fresh Mature Coconut Meat",51.44,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1475)"
2026-08-26,RM-034,"Fresh Mature Coconut Meat",42.57,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1477)"
2026-08-27,RM-034,"Fresh Mature Coconut Meat",49.88,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1479)"
2026-08-28,RM-034,"Fresh Mature Coconut Meat",57.52,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1481)"
2026-08-29,RM-034,"Fresh Mature Coconut Meat",55.53,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1483)"
2026-08-30,RM-034,"Fresh Mature Coconut Meat",76.1,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1485)"
2026-08-31,RM-034,"Fresh Mature Coconut Meat",37.62,kg,Production Issue,"Coco Jam","Admin","Batch production of Coco Jam (#1487)"
2026-09-01,RM-034,"Fresh Mature Coconut Meat",53.33,kg,Production Issue,"Coco Jam","Elena Rostova (Lead Baker)","Batch production of Coco Jam (#1489)"
2026-09-02,RM-034,"Fresh Mature Coconut Meat",49.79,kg,Production Issue,"Coco Jam","Marcus Vance (Shift Mgr)","Batch production of Coco Jam (#1491)"
2026-01-01,RM-035,"Fresh Purple Yam Tubers",50.03,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1004)"
2026-01-02,RM-035,"Fresh Purple Yam Tubers",45.03,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1006)"
2026-01-03,RM-035,"Fresh Purple Yam Tubers",59.97,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1008)"
2026-01-04,RM-035,"Fresh Purple Yam Tubers",65.47,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1010)"
2026-01-05,RM-035,"Fresh Purple Yam Tubers",35.38,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1012)"
2026-01-06,RM-035,"Fresh Purple Yam Tubers",47.33,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1014)"
2026-01-07,RM-035,"Fresh Purple Yam Tubers",39.86,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1016)"
2026-01-08,RM-035,"Fresh Purple Yam Tubers",45.12,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1018)"
2026-01-09,RM-035,"Fresh Purple Yam Tubers",47.39,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1020)"
2026-01-10,RM-035,"Fresh Purple Yam Tubers",62.73,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1022)"
2026-01-11,RM-035,"Fresh Purple Yam Tubers",57.38,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1024)"
2026-01-12,RM-035,"Fresh Purple Yam Tubers",38.6,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1026)"
2026-01-13,RM-035,"Fresh Purple Yam Tubers",48.45,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1028)"
2026-01-14,RM-035,"Fresh Purple Yam Tubers",35.18,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1030)"
2026-01-15,RM-035,"Fresh Purple Yam Tubers",49.43,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1032)"
2026-01-16,RM-035,"Fresh Purple Yam Tubers",46.97,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1034)"
2026-01-17,RM-035,"Fresh Purple Yam Tubers",56.64,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1036)"
2026-01-18,RM-035,"Fresh Purple Yam Tubers",63.03,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1038)"
2026-01-19,RM-035,"Fresh Purple Yam Tubers",37.12,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1040)"
2026-01-20,RM-035,"Fresh Purple Yam Tubers",45.48,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1042)"
2026-01-21,RM-035,"Fresh Purple Yam Tubers",40.24,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1044)"
2026-01-22,RM-035,"Fresh Purple Yam Tubers",46.52,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1046)"
2026-01-23,RM-035,"Fresh Purple Yam Tubers",44.95,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1048)"
2026-01-24,RM-035,"Fresh Purple Yam Tubers",66.15,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1050)"
2026-01-25,RM-035,"Fresh Purple Yam Tubers",56.54,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1052)"
2026-01-26,RM-035,"Fresh Purple Yam Tubers",37.03,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1054)"
2026-01-27,RM-035,"Fresh Purple Yam Tubers",49.64,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1056)"
2026-01-28,RM-035,"Fresh Purple Yam Tubers",35.54,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1058)"
2026-01-29,RM-035,"Fresh Purple Yam Tubers",47.81,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1060)"
2026-01-30,RM-035,"Fresh Purple Yam Tubers",48.69,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1062)"
2026-01-31,RM-035,"Fresh Purple Yam Tubers",58.39,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1064)"
2026-02-01,RM-035,"Fresh Purple Yam Tubers",76.6,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1066)"
2026-02-02,RM-035,"Fresh Purple Yam Tubers",47.86,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1068)"
2026-02-03,RM-035,"Fresh Purple Yam Tubers",54.69,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1070)"
2026-02-04,RM-035,"Fresh Purple Yam Tubers",48.1,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1072)"
2026-02-05,RM-035,"Fresh Purple Yam Tubers",59.45,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1074)"
2026-02-06,RM-035,"Fresh Purple Yam Tubers",53.09,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1076)"
2026-02-07,RM-035,"Fresh Purple Yam Tubers",78.31,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1078)"
2026-02-08,RM-035,"Fresh Purple Yam Tubers",73.95,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1080)"
2026-02-09,RM-035,"Fresh Purple Yam Tubers",43.84,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1082)"
2026-02-10,RM-035,"Fresh Purple Yam Tubers",60.7,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1084)"
2026-02-11,RM-035,"Fresh Purple Yam Tubers",45.47,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1086)"
2026-02-12,RM-035,"Fresh Purple Yam Tubers",56.49,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1088)"
2026-02-13,RM-035,"Fresh Purple Yam Tubers",60.22,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1090)"
2026-02-14,RM-035,"Fresh Purple Yam Tubers",71.8,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1092)"
2026-02-15,RM-035,"Fresh Purple Yam Tubers",70.81,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1094)"
2026-02-16,RM-035,"Fresh Purple Yam Tubers",49.33,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1096)"
2026-02-17,RM-035,"Fresh Purple Yam Tubers",55.34,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1098)"
2026-02-18,RM-035,"Fresh Purple Yam Tubers",45.9,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1100)"
2026-02-19,RM-035,"Fresh Purple Yam Tubers",61.32,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1102)"
2026-02-20,RM-035,"Fresh Purple Yam Tubers",53.05,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1104)"
2026-02-21,RM-035,"Fresh Purple Yam Tubers",78.2,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1106)"
2026-02-22,RM-035,"Fresh Purple Yam Tubers",74.28,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1108)"
2026-02-23,RM-035,"Fresh Purple Yam Tubers",43.64,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1110)"
2026-02-24,RM-035,"Fresh Purple Yam Tubers",58.94,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1112)"
2026-02-25,RM-035,"Fresh Purple Yam Tubers",47.83,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1114)"
2026-02-26,RM-035,"Fresh Purple Yam Tubers",55.47,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1116)"
2026-02-27,RM-035,"Fresh Purple Yam Tubers",58.77,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1118)"
2026-02-28,RM-035,"Fresh Purple Yam Tubers",77.52,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1120)"
2026-03-01,RM-035,"Fresh Purple Yam Tubers",64.51,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1122)"
2026-03-02,RM-035,"Fresh Purple Yam Tubers",45.28,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1124)"
2026-03-03,RM-035,"Fresh Purple Yam Tubers",52.67,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1126)"
2026-03-04,RM-035,"Fresh Purple Yam Tubers",40.4,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1128)"
2026-03-05,RM-035,"Fresh Purple Yam Tubers",56.74,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1130)"
2026-03-06,RM-035,"Fresh Purple Yam Tubers",50.46,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1132)"
2026-03-07,RM-035,"Fresh Purple Yam Tubers",67.41,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1134)"
2026-03-08,RM-035,"Fresh Purple Yam Tubers",71.13,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1136)"
2026-03-09,RM-035,"Fresh Purple Yam Tubers",41.44,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1138)"
2026-03-10,RM-035,"Fresh Purple Yam Tubers",51.92,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1140)"
2026-03-11,RM-035,"Fresh Purple Yam Tubers",45.43,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1142)"
2026-03-12,RM-035,"Fresh Purple Yam Tubers",51.65,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1144)"
2026-03-13,RM-035,"Fresh Purple Yam Tubers",51.49,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1146)"
2026-03-14,RM-035,"Fresh Purple Yam Tubers",72.01,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1148)"
2026-03-15,RM-035,"Fresh Purple Yam Tubers",62.21,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1150)"
2026-03-16,RM-035,"Fresh Purple Yam Tubers",43.92,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1152)"
2026-03-17,RM-035,"Fresh Purple Yam Tubers",54.53,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1154)"
2026-03-18,RM-035,"Fresh Purple Yam Tubers",39.81,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1156)"
2026-03-19,RM-035,"Fresh Purple Yam Tubers",55.53,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1158)"
2026-03-20,RM-035,"Fresh Purple Yam Tubers",52.77,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1160)"
2026-03-21,RM-035,"Fresh Purple Yam Tubers",68.03,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1162)"
2026-03-22,RM-035,"Fresh Purple Yam Tubers",67.7,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1164)"
2026-03-23,RM-035,"Fresh Purple Yam Tubers",43.63,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1166)"
2026-03-24,RM-035,"Fresh Purple Yam Tubers",50.07,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1168)"
2026-03-25,RM-035,"Fresh Purple Yam Tubers",45.36,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1170)"
2026-03-26,RM-035,"Fresh Purple Yam Tubers",53.52,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1172)"
2026-03-27,RM-035,"Fresh Purple Yam Tubers",48.96,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1174)"
2026-03-28,RM-035,"Fresh Purple Yam Tubers",75.15,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1176)"
2026-03-29,RM-035,"Fresh Purple Yam Tubers",65.63,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1178)"
2026-03-30,RM-035,"Fresh Purple Yam Tubers",42.18,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1180)"
2026-03-31,RM-035,"Fresh Purple Yam Tubers",55.37,kg,Production Issue,"Ube Balls","Admin","Batch production of Ube Balls (#1182)"
2026-04-01,RM-035,"Fresh Purple Yam Tubers",46.14,kg,Production Issue,"Pure Ube Halaya","Elena Rostova (Lead Baker)","Batch production of Pure Ube Halaya (#1184)"
2026-04-02,RM-035,"Fresh Purple Yam Tubers",60.44,kg,Production Issue,"Ube Balls","Marcus Vance (Shift Mgr)","Batch production of Ube Balls (#1186)"
2026-04-03,RM-035,"Fresh Purple Yam Tubers",61.48,kg,Production Issue,"Pure Ube Halaya","Admin","Batch production of Pure Ube Halaya (#1188)"
2026-04-04,RM-035,"Fresh Purple Yam Tubers",75.63,kg,Production Issue,"Ube Balls","Elena Rostova (Lead Baker)","Batch production of Ube Balls (#1190)"
2026-04-05,RM-035,"Fresh Purple Yam Tubers",75.33,kg,Production Issue,"Pure Ube Halaya","Marcus Vance (Shift Mgr)","Batch production of Pure Ube Halaya (#1192)"
